billing_id,customer_id,bill_date,amount_due,payment_status,payment_method
6441,6441,2024-10-21,225.93,Paid,Credit Card
6442,6442,2025-02-24,129.57,Pending,PayPal
6443,6443,2024-04-19,144.91,Paid,Credit Card
6444,6444,2025-02-04,146.19,Pending,PayPal
6445,6445,2024-09-29,86.09,Paid,Bank Transfer
6446,6446,2025-02-04,190.47,Pending,Cash
6447,6447,2025-02-07,255.16,Pending,Credit Card
6448,6448,2024-07-08,158.15,Unpaid,Bank Transfer
6449,6449,2024-04-11,241.47,Unpaid,PayPal
6450,6450,2025-02-10,38.51,Pending,PayPal
6451,6451,2024-08-22,66.63,Paid,Credit Card
6452,6452,2024-12-13,216.71,Paid,Credit Card
6453,6453,2024-12-27,101.73,Pending,Bank Transfer
6454,6454,2024-10-10,222.87,Paid,PayPal
6455,6455,2025-01-25,53.8,Paid,Bank Transfer
6456,6456,2024-06-25,218.55,Paid,Cash
6457,6457,2025-02-22,174.23,Paid,Bank Transfer
6458,6458,2024-12-11,169.98,Unpaid,Cash
6459,6459,2024-04-09,241.54,Paid,Bank Transfer
6460,6460,2024-11-12,123.89,Pending,Bank Transfer
6461,6461,2024-04-14,25.43,Pending,PayPal
6462,6462,2024-11-11,24.33,Paid,PayPal
6463,6463,2024-04-14,162.86,Unpaid,PayPal
6464,6464,2024-04-23,262.75,Pending,Cash
6465,6465,2024-06-03,249.33,Unpaid,Cash
6466,6466,2024-11-12,16.47,Unpaid,Cash
6467,6467,2024-11-30,169.38,Paid,Credit Card
6468,6468,2024-12-22,41.65,Unpaid,PayPal
6469,6469,2024-09-21,278.19,Paid,Credit Card
6470,6470,2025-01-11,244.53,Paid,Cash
6471,6471,2024-11-26,200.75,Unpaid,Bank Transfer
6472,6472,2024-06-16,191.07,Unpaid,Cash
6473,6473,2024-10-01,100.16,Unpaid,PayPal
6474,6474,2024-04-13,149.69,Pending,PayPal
6475,6475,2024-11-10,42.43,Unpaid,Credit Card
6476,6476,2025-01-15,98.65,Pending,Credit Card
6477,6477,2024-07-15,178.72,Unpaid,Cash
6478,6478,2024-06-18,127.3,Pending,Credit Card
6479,6479,2024-08-21,96.58,Pending,Cash
6480,6480,2024-05-03,150.2,Unpaid,PayPal
6481,6481,2025-02-27,26.31,Pending,Bank Transfer
6482,6482,2024-03-22,175.24,Pending,Credit Card
6483,6483,2024-04-26,170.16,Paid,Bank Transfer
6484,6484,2025-02-25,161.69,Unpaid,Bank Transfer
6485,6485,2024-07-09,18.55,Unpaid,PayPal
6486,6486,2024-04-18,283.6,Paid,PayPal
6487,6487,2024-06-10,259.85,Unpaid,Cash
6488,6488,2024-09-18,38.57,Unpaid,Cash
6489,6489,2024-12-05,220.37,Paid,PayPal
6490,6490,2024-04-22,183.89,Pending,Credit Card
6491,6491,2024-04-11,155.64,Unpaid,Bank Transfer
6492,6492,2024-06-13,239.26,Paid,Credit Card
6493,6493,2025-02-05,267.65,Paid,Cash
6494,6494,2024-04-16,25.98,Paid,PayPal
6495,6495,2024-12-27,167.44,Pending,Cash
6496,6496,2024-11-14,242.94,Pending,PayPal
6497,6497,2024-08-03,69.21,Paid,Cash
6498,6498,2024-03-27,288.82,Paid,Credit Card
6499,6499,2025-01-11,249.16,Pending,Credit Card
6500,6500,2024-09-12,195.41,Paid,Bank Transfer
6501,6501,2024-08-11,168.59,Pending,Cash
6502,6502,2024-06-04,173.55,Pending,PayPal
6503,6503,2025-02-08,150.99,Paid,Cash
6504,6504,2024-09-07,240.78,Paid,Credit Card
6505,6505,2024-09-26,46.65,Paid,Cash
6506,6506,2025-02-19,187.9,Pending,Bank Transfer
6507,6507,2025-02-10,73.01,Unpaid,Credit Card
6508,6508,2024-07-22,172.27,Unpaid,PayPal
6509,6509,2024-11-24,91.36,Pending,Credit Card
6510,6510,2025-01-31,182.29,Paid,Cash
6511,6511,2024-11-13,229.22,Unpaid,PayPal
6512,6512,2024-04-14,31.21,Pending,Credit Card
6513,6513,2024-11-21,262.12,Paid,Bank Transfer
6514,6514,2024-08-11,193.68,Unpaid,Cash
6515,6515,2024-07-11,73.82,Unpaid,Cash
6516,6516,2024-06-08,241.27,Pending,Credit Card
6517,6517,2024-04-26,229.22,Unpaid,Credit Card
6518,6518,2024-06-02,90.25,Pending,Bank Transfer
6519,6519,2024-09-08,190.6,Pending,Bank Transfer
6520,6520,2025-03-13,236.84,Unpaid,Credit Card
6521,6521,2024-09-10,222.5,Pending,Bank Transfer
6522,6522,2024-05-27,136.84,Pending,PayPal
6523,6523,2024-07-10,76.16,Pending,Cash
6524,6524,2024-11-03,28.38,Paid,Bank Transfer
6525,6525,2025-03-09,199.66,Paid,Cash
6526,6526,2024-11-24,29.9,Pending,Bank Transfer
6527,6527,2024-11-06,54.56,Paid,PayPal
6528,6528,2024-07-03,20.68,Pending,Credit Card
6529,6529,2024-06-12,187.19,Paid,PayPal
6530,6530,2024-03-17,281.8,Pending,Cash
6531,6531,2025-01-19,294.26,Unpaid,Cash
6532,6532,2024-12-05,14.98,Pending,Credit Card
6533,6533,2024-12-18,132.83,Pending,Cash
6534,6534,2024-03-29,230.0,Pending,Cash
6535,6535,2024-12-16,236.16,Pending,PayPal
6536,6536,2024-08-31,167.13,Paid,Credit Card
6537,6537,2024-03-24,168.17,Paid,PayPal
6538,6538,2024-06-24,238.36,Paid,Cash
6539,6539,2024-11-06,63.31,Paid,Credit Card
6540,6540,2024-09-09,126.52,Pending,PayPal
6541,6541,2024-04-28,128.58,Pending,PayPal
6542,6542,2024-10-08,76.2,Paid,Bank Transfer
6543,6543,2024-06-04,58.68,Paid,Credit Card
6544,6544,2024-08-21,22.56,Pending,PayPal
6545,6545,2025-01-20,181.99,Paid,Credit Card
6546,6546,2024-12-24,116.08,Paid,Bank Transfer
6547,6547,2025-02-08,245.32,Unpaid,PayPal
6548,6548,2024-07-31,195.56,Pending,Bank Transfer
6549,6549,2024-12-13,40.8,Pending,Credit Card
6550,6550,2024-03-20,110.75,Pending,Credit Card
6551,6551,2025-02-27,55.98,Paid,Cash
6552,6552,2025-01-22,81.07,Pending,PayPal
6553,6553,2024-09-27,275.02,Unpaid,Cash
6554,6554,2024-07-13,288.89,Unpaid,Cash
6555,6555,2025-02-04,75.51,Pending,Credit Card
6556,6556,2024-08-15,18.09,Paid,Credit Card
6557,6557,2024-05-13,257.52,Pending,Credit Card
6558,6558,2024-04-04,119.34,Paid,Credit Card
6559,6559,2024-05-22,244.01,Pending,Credit Card
6560,6560,2024-08-29,220.25,Unpaid,PayPal
6561,6561,2024-10-29,174.21,Unpaid,Bank Transfer
6562,6562,2024-10-02,208.51,Unpaid,Bank Transfer
6563,6563,2024-09-27,242.8,Unpaid,Cash
6564,6564,2025-02-09,73.02,Paid,Bank Transfer
6565,6565,2024-09-22,157.84,Pending,PayPal
6566,6566,2025-02-08,72.5,Paid,Credit Card
6567,6567,2025-03-04,57.69,Unpaid,Cash
6568,6568,2024-04-27,33.07,Pending,Bank Transfer
6569,6569,2025-03-03,291.22,Unpaid,Cash
6570,6570,2024-08-07,16.56,Pending,PayPal
6571,6571,2024-08-20,67.5,Pending,PayPal
6572,6572,2025-01-27,122.61,Paid,Credit Card
6573,6573,2024-07-12,21.92,Paid,Cash
6574,6574,2024-07-23,233.08,Unpaid,Bank Transfer
6575,6575,2025-03-07,224.26,Pending,Credit Card
6576,6576,2024-11-12,250.89,Unpaid,Credit Card
6577,6577,2024-03-19,97.52,Pending,Bank Transfer
6578,6578,2024-09-18,167.25,Unpaid,PayPal
6579,6579,2024-12-20,136.34,Paid,Credit Card
6580,6580,2024-05-02,200.28,Pending,Cash
6581,6581,2025-03-13,82.47,Paid,Credit Card
6582,6582,2024-03-19,21.42,Paid,Cash
6583,6583,2024-10-30,197.58,Unpaid,Credit Card
6584,6584,2024-11-30,192.04,Unpaid,PayPal
6585,6585,2024-09-11,123.14,Pending,PayPal
6586,6586,2025-01-01,90.43,Unpaid,PayPal
6587,6587,2024-05-26,196.94,Unpaid,PayPal
6588,6588,2025-03-06,166.41,Paid,Cash
6589,6589,2024-04-17,157.48,Unpaid,Bank Transfer
6590,6590,2024-12-19,214.49,Paid,Credit Card
6591,6591,2025-01-23,187.78,Unpaid,PayPal
6592,6592,2025-01-02,185.13,Paid,Credit Card
6593,6593,2024-09-05,28.78,Unpaid,PayPal
6594,6594,2024-05-23,245.92,Paid,Bank Transfer
6595,6595,2024-06-03,254.18,Unpaid,Bank Transfer
6596,6596,2024-11-03,298.83,Paid,Cash
6597,6597,2025-03-13,16.02,Paid,Credit Card
6598,6598,2025-02-04,155.23,Pending,Bank Transfer
6599,6599,2024-12-14,25.03,Paid,Bank Transfer
6600,6600,2024-12-11,277.36,Pending,PayPal
6601,6601,2024-10-28,262.36,Unpaid,Bank Transfer
6602,6602,2025-02-20,198.86,Unpaid,PayPal
6603,6603,2024-09-08,24.59,Pending,Bank Transfer
6604,6604,2025-02-10,137.87,Unpaid,PayPal
6605,6605,2024-06-25,107.14,Pending,Bank Transfer
6606,6606,2024-10-06,160.44,Paid,PayPal
6607,6607,2024-12-11,209.62,Pending,Credit Card
6608,6608,2024-05-13,126.88,Paid,Credit Card
6609,6609,2024-04-11,241.26,Paid,Bank Transfer
6610,6610,2024-07-02,142.2,Unpaid,Bank Transfer
6611,6611,2024-11-09,54.72,Paid,PayPal
6612,6612,2024-03-18,90.81,Pending,Credit Card
6613,6613,2024-06-02,107.34,Paid,Cash
6614,6614,2024-11-22,96.42,Pending,Bank Transfer
6615,6615,2025-01-10,285.61,Pending,Credit Card
6616,6616,2024-05-01,237.88,Unpaid,Bank Transfer
6617,6617,2024-10-03,258.8,Paid,Credit Card
6618,6618,2024-04-25,230.98,Unpaid,Bank Transfer
6619,6619,2024-03-29,123.19,Paid,PayPal
6620,6620,2024-06-18,57.75,Pending,Cash
6621,6621,2024-05-16,296.86,Unpaid,Credit Card
6622,6622,2024-04-30,64.41,Pending,Cash
6623,6623,2024-10-05,225.41,Pending,Credit Card
6624,6624,2024-06-12,119.72,Paid,Cash
6625,6625,2024-05-02,10.02,Unpaid,PayPal
6626,6626,2024-11-14,201.75,Pending,Bank Transfer
6627,6627,2024-05-17,126.44,Paid,PayPal
6628,6628,2024-09-11,270.02,Paid,PayPal
6629,6629,2024-06-03,118.63,Paid,PayPal
6630,6630,2024-07-19,259.75,Unpaid,Credit Card
6631,6631,2024-07-04,26.31,Paid,PayPal
6632,6632,2024-12-25,11.29,Unpaid,Bank Transfer
6633,6633,2024-08-18,56.99,Pending,Bank Transfer
6634,6634,2024-10-19,24.53,Pending,Credit Card
6635,6635,2024-09-15,283.96,Pending,Credit Card
6636,6636,2024-06-18,163.75,Pending,Credit Card
6637,6637,2024-09-15,215.69,Paid,PayPal
6638,6638,2024-11-12,184.55,Paid,Credit Card
6639,6639,2024-11-15,199.61,Unpaid,Bank Transfer
6640,6640,2024-09-18,55.63,Paid,Bank Transfer
6641,6641,2024-06-20,116.34,Paid,Bank Transfer
6642,6642,2024-05-05,295.78,Pending,Bank Transfer
6643,6643,2024-03-27,83.72,Pending,Credit Card
6644,6644,2024-06-01,120.97,Pending,Cash
6645,6645,2024-05-20,186.28,Pending,Credit Card
6646,6646,2025-02-18,134.44,Unpaid,Credit Card
6647,6647,2024-07-15,133.54,Paid,Cash
6648,6648,2024-04-18,78.45,Pending,Cash
6649,6649,2024-12-06,41.59,Pending,Cash
6650,6650,2024-12-27,246.21,Paid,Credit Card
6651,6651,2024-11-10,190.15,Unpaid,Cash
6652,6652,2024-09-27,93.06,Pending,Bank Transfer
6653,6653,2024-11-21,179.89,Unpaid,Bank Transfer
6654,6654,2024-09-29,296.71,Paid,PayPal
6655,6655,2024-09-30,193.44,Unpaid,Cash
6656,6656,2024-07-13,172.53,Unpaid,Cash
6657,6657,2024-10-04,30.93,Unpaid,PayPal
6658,6658,2024-10-22,47.16,Paid,PayPal
6659,6659,2024-04-10,256.16,Pending,PayPal
6660,6660,2024-06-19,17.96,Pending,PayPal
6661,6661,2025-03-11,74.82,Pending,Credit Card
6662,6662,2024-10-28,25.37,Paid,Bank Transfer
6663,6663,2024-08-28,208.12,Unpaid,Credit Card
6664,6664,2024-08-27,105.89,Pending,PayPal
6665,6665,2024-06-04,14.84,Unpaid,Bank Transfer
6666,6666,2024-05-01,177.61,Paid,Bank Transfer
6667,6667,2024-11-12,75.67,Paid,Credit Card
6668,6668,2024-07-03,188.36,Paid,Credit Card
6669,6669,2024-04-24,264.43,Pending,Cash
6670,6670,2024-05-01,200.27,Paid,Credit Card
6671,6671,2024-07-27,189.06,Paid,Cash
6672,6672,2024-09-19,53.13,Paid,Credit Card
6673,6673,2024-12-17,78.0,Unpaid,Credit Card
6674,6674,2024-10-12,12.85,Unpaid,Cash
6675,6675,2024-09-25,62.56,Paid,Bank Transfer
6676,6676,2024-07-19,97.04,Unpaid,Bank Transfer
6677,6677,2024-12-19,165.42,Pending,Credit Card
6678,6678,2024-09-04,277.06,Pending,Credit Card
6679,6679,2024-07-17,195.82,Paid,Bank Transfer
6680,6680,2024-06-15,296.3,Pending,PayPal
6681,6681,2024-08-22,43.81,Paid,PayPal
6682,6682,2024-12-28,171.02,Pending,Credit Card
6683,6683,2025-01-26,97.34,Paid,Credit Card
6684,6684,2024-11-18,261.53,Pending,PayPal
6685,6685,2024-05-17,45.37,Unpaid,Bank Transfer
6686,6686,2024-08-08,130.43,Unpaid,PayPal
6687,6687,2024-12-29,270.64,Pending,Credit Card
6688,6688,2024-12-05,165.7,Paid,Bank Transfer
6689,6689,2024-08-25,160.6,Unpaid,Credit Card
6690,6690,2024-06-30,156.7,Paid,PayPal
6691,6691,2025-02-16,17.88,Paid,Cash
6692,6692,2024-08-17,105.8,Pending,Credit Card
6693,6693,2024-12-30,216.88,Pending,PayPal
6694,6694,2024-10-08,237.88,Pending,Credit Card
6695,6695,2025-02-18,72.15,Pending,Credit Card
6696,6696,2024-06-16,127.98,Paid,PayPal
6697,6697,2024-08-28,229.07,Unpaid,Bank Transfer
6698,6698,2024-10-30,253.73,Pending,PayPal
6699,6699,2024-06-26,89.44,Paid,Bank Transfer
6700,6700,2024-08-30,65.03,Paid,Cash
6701,6701,2024-06-26,26.03,Paid,Bank Transfer
6702,6702,2024-07-13,205.24,Unpaid,Credit Card
6703,6703,2024-08-03,23.13,Paid,PayPal
6704,6704,2025-02-12,149.36,Paid,Bank Transfer
6705,6705,2025-02-20,89.65,Unpaid,Bank Transfer
6706,6706,2024-06-25,139.35,Paid,Bank Transfer
6707,6707,2024-12-05,74.87,Paid,Bank Transfer
6708,6708,2024-11-02,23.9,Unpaid,Credit Card
6709,6709,2024-06-18,171.58,Unpaid,Credit Card
6710,6710,2024-05-18,224.45,Paid,Credit Card
6711,6711,2024-04-06,10.9,Paid,Bank Transfer
6712,6712,2024-11-24,133.52,Pending,Bank Transfer
6713,6713,2024-11-26,139.02,Paid,Cash
6714,6714,2024-09-25,166.17,Paid,Cash
6715,6715,2025-02-20,224.39,Pending,Bank Transfer
6716,6716,2024-09-14,258.77,Pending,Credit Card
6717,6717,2024-08-17,150.38,Pending,Bank Transfer
6718,6718,2024-09-30,116.73,Paid,Cash
6719,6719,2024-12-11,188.89,Pending,PayPal
6720,6720,2024-07-18,83.22,Paid,PayPal
6721,6721,2024-08-19,106.08,Pending,Cash
6722,6722,2024-09-19,31.26,Unpaid,PayPal
6723,6723,2024-11-09,102.87,Paid,PayPal
6724,6724,2024-07-20,13.89,Paid,Credit Card
6725,6725,2024-09-02,258.29,Unpaid,Cash
6726,6726,2024-12-31,15.15,Paid,Credit Card
6727,6727,2024-12-19,142.4,Unpaid,Credit Card
6728,6728,2024-12-25,168.25,Pending,Bank Transfer
6729,6729,2024-09-11,183.39,Unpaid,PayPal
6730,6730,2024-07-04,178.13,Pending,Credit Card
6731,6731,2025-01-19,201.09,Pending,Cash
6732,6732,2024-11-05,40.57,Paid,Cash
6733,6733,2024-05-31,116.45,Paid,Cash
6734,6734,2024-07-22,129.77,Pending,Credit Card
6735,6735,2024-06-08,132.84,Pending,Cash
6736,6736,2024-03-26,120.32,Paid,PayPal
6737,6737,2024-06-03,125.84,Pending,Bank Transfer
6738,6738,2024-09-20,25.54,Paid,Cash
6739,6739,2024-07-24,278.88,Paid,Cash
6740,6740,2025-01-02,278.09,Unpaid,Bank Transfer
6741,6741,2025-01-20,67.0,Pending,Cash
6742,6742,2024-11-07,44.21,Unpaid,PayPal
6743,6743,2025-02-19,254.88,Pending,Bank Transfer
6744,6744,2024-10-10,278.06,Unpaid,Cash
6745,6745,2024-09-28,186.6,Pending,Bank Transfer
6746,6746,2025-01-05,251.67,Pending,Cash
6747,6747,2025-02-09,290.33,Paid,Bank Transfer
6748,6748,2024-08-14,258.4,Paid,Cash
6749,6749,2024-11-12,289.95,Unpaid,Bank Transfer
6750,6750,2024-05-18,299.27,Pending,Bank Transfer
6751,6751,2024-10-03,77.17,Paid,Cash
6752,6752,2024-10-09,27.55,Pending,Bank Transfer
6753,6753,2025-02-07,64.94,Paid,Cash
6754,6754,2025-01-03,154.63,Unpaid,Credit Card
6755,6755,2024-07-11,167.57,Pending,Credit Card
6756,6756,2025-02-17,77.58,Pending,PayPal
6757,6757,2024-08-06,17.65,Unpaid,Cash
6758,6758,2024-03-30,158.55,Unpaid,PayPal
6759,6759,2024-09-11,245.43,Unpaid,Credit Card
6760,6760,2024-11-07,112.59,Unpaid,PayPal
6761,6761,2024-05-03,34.0,Pending,Cash
6762,6762,2024-07-14,155.9,Unpaid,Credit Card
6763,6763,2024-11-29,115.32,Unpaid,Cash
6764,6764,2024-04-13,160.2,Pending,Credit Card
6765,6765,2024-12-27,95.81,Paid,PayPal
6766,6766,2024-08-14,295.06,Paid,Credit Card
6767,6767,2024-04-17,159.66,Paid,PayPal
6768,6768,2025-03-11,29.12,Paid,Cash
6769,6769,2025-02-09,178.79,Paid,Bank Transfer
6770,6770,2024-12-28,92.54,Pending,Cash
6771,6771,2024-11-16,258.5,Unpaid,Cash
6772,6772,2024-10-20,99.53,Unpaid,Bank Transfer
6773,6773,2024-06-07,192.12,Pending,PayPal
6774,6774,2025-02-16,43.83,Unpaid,Cash
6775,6775,2024-07-07,181.88,Paid,Bank Transfer
6776,6776,2024-06-19,31.25,Unpaid,PayPal
6777,6777,2025-03-08,19.6,Unpaid,Credit Card
6778,6778,2025-02-13,264.96,Paid,Bank Transfer
6779,6779,2024-08-15,246.89,Unpaid,Cash
6780,6780,2025-02-11,244.53,Pending,Credit Card
6781,6781,2024-12-01,88.08,Paid,Bank Transfer
6782,6782,2024-05-04,14.95,Pending,Cash
6783,6783,2024-06-11,69.25,Paid,Credit Card
6784,6784,2024-11-26,279.61,Pending,PayPal
6785,6785,2024-08-20,140.88,Paid,Cash
6786,6786,2024-08-22,230.0,Pending,Credit Card
6787,6787,2025-01-15,61.98,Pending,Bank Transfer
6788,6788,2024-07-31,110.05,Pending,Credit Card
6789,6789,2024-06-19,26.15,Pending,Bank Transfer
6790,6790,2024-06-21,277.31,Paid,PayPal
6791,6791,2024-04-05,286.01,Unpaid,Bank Transfer
6792,6792,2024-07-20,92.15,Paid,Credit Card
6793,6793,2024-07-06,191.17,Unpaid,Bank Transfer
6794,6794,2024-08-05,200.74,Paid,Bank Transfer
6795,6795,2024-10-21,190.85,Unpaid,Bank Transfer
6796,6796,2024-08-03,71.59,Pending,PayPal
6797,6797,2024-04-16,78.57,Paid,PayPal
6798,6798,2024-11-09,47.13,Unpaid,Cash
6799,6799,2025-01-15,134.81,Pending,PayPal
6800,6800,2024-07-26,292.29,Paid,Credit Card
6801,6801,2024-04-13,216.03,Pending,Credit Card
6802,6802,2024-11-17,104.37,Pending,PayPal
6803,6803,2024-06-28,85.61,Unpaid,PayPal
6804,6804,2024-04-05,179.91,Pending,PayPal
6805,6805,2025-01-20,83.45,Pending,PayPal
6806,6806,2024-03-28,275.59,Pending,PayPal
6807,6807,2024-09-28,196.55,Paid,PayPal
6808,6808,2024-05-04,205.29,Unpaid,Bank Transfer
6809,6809,2024-12-03,259.31,Unpaid,Credit Card
6810,6810,2024-08-02,158.26,Paid,PayPal
6811,6811,2025-01-27,197.73,Unpaid,PayPal
6812,6812,2025-01-05,187.91,Unpaid,Bank Transfer
6813,6813,2024-11-01,210.21,Unpaid,Bank Transfer
6814,6814,2025-03-11,244.83,Pending,PayPal
6815,6815,2024-08-02,192.47,Paid,Cash
6816,6816,2024-06-28,86.68,Pending,Cash
6817,6817,2025-03-05,76.97,Unpaid,PayPal
6818,6818,2025-03-12,158.81,Paid,Cash
6819,6819,2024-10-20,191.72,Paid,Cash
6820,6820,2025-01-20,270.06,Unpaid,Credit Card
6821,6821,2024-04-18,259.1,Paid,PayPal
6822,6822,2024-04-10,157.74,Unpaid,Cash
6823,6823,2025-03-15,243.84,Pending,Credit Card
6824,6824,2024-05-23,95.36,Unpaid,Cash
6825,6825,2024-12-01,40.55,Unpaid,Credit Card
6826,6826,2024-10-31,43.13,Paid,PayPal
6827,6827,2024-10-07,100.89,Unpaid,Bank Transfer
6828,6828,2024-09-23,53.03,Unpaid,Cash
6829,6829,2024-03-25,10.15,Paid,Credit Card
6830,6830,2024-07-03,215.72,Paid,PayPal
6831,6831,2024-10-21,20.3,Unpaid,Cash
6832,6832,2024-12-11,66.77,Unpaid,Bank Transfer
6833,6833,2024-03-31,205.42,Unpaid,PayPal
6834,6834,2024-06-03,18.42,Unpaid,Bank Transfer
6835,6835,2024-10-27,34.58,Paid,Cash
6836,6836,2024-03-26,188.16,Paid,Cash
6837,6837,2024-08-26,91.17,Paid,PayPal
6838,6838,2024-12-16,91.76,Unpaid,PayPal
6839,6839,2024-10-22,11.89,Unpaid,Cash
6840,6840,2025-02-13,61.75,Pending,Credit Card
6841,6841,2024-04-19,73.28,Unpaid,PayPal
6842,6842,2025-03-16,184.86,Pending,PayPal
6843,6843,2024-11-02,105.82,Unpaid,Credit Card
6844,6844,2024-10-03,104.08,Unpaid,Bank Transfer
6845,6845,2024-05-02,224.7,Unpaid,PayPal
6846,6846,2025-02-23,81.12,Paid,Bank Transfer
6847,6847,2024-04-22,242.97,Unpaid,Credit Card
6848,6848,2024-04-17,103.73,Paid,Cash
6849,6849,2024-03-23,162.86,Paid,Cash
6850,6850,2024-11-30,78.09,Unpaid,Cash
6851,6851,2024-07-08,57.91,Paid,Credit Card
6852,6852,2024-10-12,41.4,Pending,Cash
6853,6853,2024-09-23,189.27,Unpaid,Cash
6854,6854,2024-05-19,93.8,Paid,Cash
6855,6855,2024-03-25,42.3,Pending,Cash
6856,6856,2024-12-08,107.92,Paid,Bank Transfer
6857,6857,2024-06-06,182.53,Unpaid,Cash
6858,6858,2025-02-09,134.88,Pending,Credit Card
6859,6859,2024-07-11,168.1,Pending,PayPal
6860,6860,2025-01-04,159.7,Paid,Credit Card
6861,6861,2025-02-08,299.65,Paid,PayPal
6862,6862,2024-11-29,126.59,Unpaid,Bank Transfer
6863,6863,2024-10-14,159.26,Unpaid,Cash
6864,6864,2024-12-01,34.91,Pending,Credit Card
6865,6865,2024-11-19,15.8,Paid,Cash
6866,6866,2024-08-09,154.93,Pending,PayPal
6867,6867,2025-02-25,190.96,Paid,Bank Transfer
6868,6868,2025-01-14,251.3,Pending,Bank Transfer
6869,6869,2024-10-19,148.55,Pending,Cash
6870,6870,2024-04-05,295.7,Paid,Credit Card
6871,6871,2024-08-12,215.45,Paid,Credit Card
6872,6872,2024-11-03,23.62,Unpaid,PayPal
6873,6873,2024-07-09,33.5,Paid,Bank Transfer
6874,6874,2024-03-19,155.34,Paid,Bank Transfer
6875,6875,2024-05-27,41.35,Pending,Cash
6876,6876,2024-11-18,108.08,Paid,Credit Card
6877,6877,2024-08-28,102.72,Pending,Credit Card
6878,6878,2024-04-05,112.07,Unpaid,Bank Transfer
6879,6879,2024-04-08,284.19,Unpaid,Bank Transfer
6880,6880,2024-05-04,33.71,Unpaid,Credit Card
6881,6881,2025-01-16,95.84,Unpaid,Cash
6882,6882,2024-03-21,270.69,Paid,Cash
6883,6883,2024-10-07,251.08,Paid,Bank Transfer
6884,6884,2024-04-22,76.95,Unpaid,Cash
6885,6885,2024-06-03,219.63,Paid,Cash
6886,6886,2024-09-27,152.79,Unpaid,Credit Card
6887,6887,2024-10-21,210.04,Paid,Bank Transfer
6888,6888,2025-03-15,248.58,Unpaid,PayPal
6889,6889,2024-07-28,110.4,Pending,Credit Card
6890,6890,2024-12-09,272.54,Pending,PayPal
6891,6891,2024-12-25,273.84,Unpaid,PayPal
6892,6892,2024-04-25,65.09,Paid,PayPal
6893,6893,2025-01-20,230.53,Pending,Bank Transfer
6894,6894,2024-10-22,144.15,Paid,PayPal
6895,6895,2024-06-11,198.27,Unpaid,Credit Card
6896,6896,2024-12-05,234.72,Unpaid,PayPal
6897,6897,2024-11-30,219.67,Paid,Cash
6898,6898,2024-03-24,148.96,Paid,Bank Transfer
6899,6899,2025-01-02,23.48,Unpaid,Bank Transfer
6900,6900,2024-12-20,138.67,Pending,Bank Transfer
6901,6901,2024-08-01,194.14,Pending,PayPal
6902,6902,2024-12-21,37.94,Pending,Credit Card
6903,6903,2024-07-04,16.87,Pending,PayPal
6904,6904,2024-11-18,10.25,Pending,PayPal
6905,6905,2025-01-10,46.29,Unpaid,PayPal
6906,6906,2025-02-06,293.46,Pending,Cash
6907,6907,2024-08-11,142.04,Unpaid,Cash
6908,6908,2024-10-21,185.5,Pending,Bank Transfer
6909,6909,2024-10-14,184.35,Paid,Credit Card
6910,6910,2024-07-13,114.53,Paid,Cash
6911,6911,2024-10-21,212.6,Pending,PayPal
6912,6912,2024-11-20,278.82,Unpaid,Bank Transfer
6913,6913,2024-08-02,74.38,Unpaid,PayPal
6914,6914,2024-08-01,50.68,Pending,Bank Transfer
6915,6915,2024-10-03,158.63,Unpaid,Credit Card
6916,6916,2025-01-21,33.08,Paid,PayPal
6917,6917,2024-12-19,230.06,Paid,Bank Transfer
6918,6918,2024-07-08,189.43,Paid,PayPal
6919,6919,2024-12-10,178.8,Unpaid,PayPal
6920,6920,2024-05-22,186.08,Unpaid,Credit Card
6921,6921,2025-01-26,16.93,Paid,Bank Transfer
6922,6922,2024-12-22,164.19,Pending,Credit Card
6923,6923,2024-06-15,137.69,Unpaid,Credit Card
6924,6924,2024-05-15,146.66,Paid,Credit Card
6925,6925,2024-08-21,117.25,Paid,Credit Card
6926,6926,2024-05-18,175.75,Paid,PayPal
6927,6927,2024-11-15,276.67,Unpaid,Bank Transfer
6928,6928,2024-07-15,248.71,Unpaid,Credit Card
6929,6929,2024-12-21,158.83,Unpaid,Cash
6930,6930,2025-03-15,191.71,Paid,Cash
6931,6931,2024-08-06,135.47,Pending,PayPal
6932,6932,2024-12-23,281.87,Paid,Cash
6933,6933,2024-05-20,31.28,Unpaid,Cash
6934,6934,2024-03-16,179.79,Pending,Cash
6935,6935,2024-04-30,284.07,Paid,Bank Transfer
6936,6936,2024-05-15,236.52,Paid,Bank Transfer
6937,6937,2024-07-30,133.5,Paid,Cash
6938,6938,2024-07-13,116.59,Paid,Bank Transfer
